"","group","country","units","year","amount"
"791","Fowl and other meats","China","Million dollars","2008","15.4"
"792","Fowl and other meats","China","Million dollars","2007","17.100000000000001"
"793","Fowl and other meats","China","Million dollars","2006","11.5"
"794","Fowl and other meats","China","Million dollars","2005","10.199999999999999"
"795","Fowl and other meats","China","Million dollars","2004","7.9"
"796","Fowl and other meats","China","Million dollars","2003","6.2"
"797","Fowl and other meats","China","Million dollars","2002","8.3000000000000007"
"798","Fowl and other meats","China","Million dollars","2001","3.5"
"799","Fowl and other meats","China","Million dollars","2000","3.7"
"800","Fowl and other meats","China","Million dollars","1999","2.4"
"801","Fowl and other meats","Rest of world","Million dollars","2023","15.7"
"802","Fowl and other meats","Rest of world","Million dollars","2022","14.2"
"803","Fowl and other meats","Rest of world","Million dollars","2021","15.6"
"804","Fowl and other meats","Rest of world","Million dollars","2020","5.7"
"805","Fowl and other meats","Rest of world","Million dollars","2019","18.600000000000001"
"806","Fowl and other meats","Rest of world","Million dollars","2018","20.7"
"807","Fowl and other meats","Rest of world","Million dollars","2017","11.5"
"808","Fowl and other meats","Rest of world","Million dollars","2016","10.3"
"809","Fowl and other meats","Rest of world","Million dollars","2015","8.6999999999999993"
"810","Fowl and other meats","Rest of world","Million dollars","2014","5.2"
"811","Fowl and other meats","Rest of world","Million dollars","2013","12"
"812","Fowl and other meats","Rest of world","Million dollars","2012","10.9"
"813","Fowl and other meats","Rest of world","Million dollars","2011","3.3"
"814","Fowl and other meats","Rest of world","Million dollars","2010","3.6"
"815","Fowl and other meats","Rest of world","Million dollars","2009","8.1999999999999993"
"816","Fowl and other meats","Rest of world","Million dollars","2008","8.3000000000000007"
"817","Fowl and other meats","Rest of world","Million dollars","2007","6.1"
"818","Fowl and other meats","Rest of world","Million dollars","2006","3.3"
"819","Fowl and other meats","Rest of world","Million dollars","2005","5.6"
"820","Fowl and other meats","Rest of world","Million dollars","2004","4.7"
"821","Fowl and other meats","Rest of world","Million dollars","2003","8.4"
"822","Fowl and other meats","Rest of world","Million dollars","2002","9.6999999999999993"
"823","Fowl and other meats","Rest of world","Million dollars","2001","5.2"
"824","Fowl and other meats","Rest of world","Million dollars","2000","7.6"
"825","Fowl and other meats","Rest of world","Million dollars","1999","7.8"
"826","Fowl and other meats","World","Million dollars","2023","376.1"
"827","Fowl and other meats","World","Million dollars","2022","602.79999999999995"
"828","Fowl and other meats","World","Million dollars","2021","423.1"
"829","Fowl and other meats","World","Million dollars","2020","302.10000000000002"
"830","Fowl and other meats","World","Million dollars","2019","296.89999999999998"
"831","Fowl and other meats","World","Million dollars","2018","327.3"
"832","Fowl and other meats","World","Million dollars","2017","293.89999999999998"
"833","Fowl and other meats","World","Million dollars","2016","341.5"
"834","Fowl and other meats","World","Million dollars","2015","339.8"
"835","Fowl and other meats","World","Million dollars","2014","269.10000000000002"
"836","Fowl and other meats","World","Million dollars","2013","257.60000000000002"
"837","Fowl and other meats","World","Million dollars","2012","239.6"
"838","Fowl and other meats","World","Million dollars","2011","213"
"839","Fowl and other meats","World","Million dollars","2010","212.3"
"840","Fowl and other meats","World","Million dollars","2009","192.2"
"841","Fowl and other meats","World","Million dollars","2008","185.4"
"842","Fowl and other meats","World","Million dollars","2007","165.5"
"843","Fowl and other meats","World","Million dollars","2006","117.8"
"844","Fowl and other meats","World","Million dollars","2005","98.3"
"845","Fowl and other meats","World","Million dollars","2004","95.9"
"846","Fowl and other meats","World","Million dollars","2003","68.7"
"847","Fowl and other meats","World","Million dollars","2002","68.900000000000006"
"848","Fowl and other meats","World","Million dollars","2001","53.7"
"849","Fowl and other meats","World","Million dollars","2000","46.2"
"850","Fowl and other meats","World","Million dollars","1999","40.5"
"851","Fowl and other meats","World (quantity)","1,000 metric tons","2023","90.3"
"852","Fowl and other meats","World (quantity)","1,000 metric tons","2022","131.80000000000001"
"853","Fowl and other meats","World (quantity)","1,000 metric tons","2021","91.6"
"854","Fowl and other meats","World (quantity)","1,000 metric tons","2020","83.3"
"855","Fowl and other meats","World (quantity)","1,000 metric tons","2019","76.2"
"856","Fowl and other meats","World (quantity)","1,000 metric tons","2018","82.9"
"857","Fowl and other meats","World (quantity)","1,000 metric tons","2017","80.599999999999994"
"858","Fowl and other meats","World (quantity)","1,000 metric tons","2016","95.1"
"859","Fowl and other meats","World (quantity)","1,000 metric tons","2015","93"
"860","Fowl and other meats","World (quantity)","1,000 metric tons","2014","77.2"
"861","Fowl and other meats","World (quantity)","1,000 metric tons","2013","74.599999999999994"
"862","Fowl and other meats","World (quantity)","1,000 metric tons","2012","71"
"863","Fowl and other meats","World (quantity)","1,000 metric tons","2011","68.5"
"864","Fowl and other meats","World (quantity)","1,000 metric tons","2010","71.099999999999994"
"865","Fowl and other meats","World (quantity)","1,000 metric tons","2009","65.8"
"866","Fowl and other meats","World (quantity)","1,000 metric tons","2008","60.4"
"867","Fowl and other meats","World (quantity)","1,000 metric tons","2007","55"
"868","Fowl and other meats","World (quantity)","1,000 metric tons","2006","44.6"
"869","Fowl and other meats","World (quantity)","1,000 metric tons","2005","32.799999999999997"
"870","Fowl and other meats","World (quantity)","1,000 metric tons","2004","27"
"871","Fowl and other meats","World (quantity)","1,000 metric tons","2003","21.5"
"872","Fowl and other meats","World (quantity)","1,000 metric tons","2002","21.6"
"873","Fowl and other meats","World (quantity)","1,000 metric tons","2001","17.399999999999999"
"874","Fowl and other meats","World (quantity)","1,000 metric tons","2000","13.5"
"875","Fowl and other meats","World (quantity)","1,000 metric tons","1999","11.5"
"876","Prepared meats ","Canada","Million dollars","2023","841.5"
"877","Prepared meats ","Canada","Million dollars","2022","786.4"
"878","Prepared meats ","Canada","Million dollars","2021","653.4"
"879","Prepared meats ","Canada","Million dollars","2020","533"
"880","Prepared meats ","Canada","Million dollars","2019","490.3"
"881","Prepared meats ","Canada","Million dollars","2018","436.2"
"882","Prepared meats ","Canada","Million dollars","2017","401.4"
"883","Prepared meats ","Canada","Million dollars","2016","370.8"
"884","Prepared meats ","Canada","Million dollars","2015","342.5"
"885","Prepared meats ","Canada","Million dollars","2014","296.3"
"886","Prepared meats ","Canada","Million dollars","2013","277.2"
"887","Prepared meats ","Canada","Million dollars","2012","275.60000000000002"
"888","Prepared meats ","Canada","Million dollars","2011","281.10000000000002"
"889","Prepared meats ","Canada","Million dollars","2010","252.6"
"890","Prepared meats ","Canada","Million dollars","2009","239.2"
"891","Prepared meats ","Canada","Million dollars","2008","259.3"
"892","Prepared meats ","Canada","Million dollars","2007","268.2"
"893","Prepared meats ","Canada","Million dollars","2006","279.5"
"894","Prepared meats ","Canada","Million dollars","2005","278.3"
"895","Prepared meats ","Canada","Million dollars","2004","330.2"
"896","Prepared meats ","Canada","Million dollars","2003","313.2"
"897","Prepared meats ","Canada","Million dollars","2002","240.8"
"898","Prepared meats ","Canada","Million dollars","2001","229.3"
"899","Prepared meats ","Canada","Million dollars","2000","221.4"
"900","Prepared meats ","Canada","Million dollars","1999","173"
"901","Prepared meats ","Brazil","Million dollars","2023","390.1"
"902","Prepared meats ","Brazil","Million dollars","2022","480.9"
"903","Prepared meats ","Brazil","Million dollars","2021","496"
"904","Prepared meats ","Brazil","Million dollars","2020","323.89999999999998"
"905","Prepared meats ","Brazil","Million dollars","2019","325.89999999999998"
"906","Prepared meats ","Brazil","Million dollars","2018","281.60000000000002"
"907","Prepared meats ","Brazil","Million dollars","2017","234.7"
"908","Prepared meats ","Brazil","Million dollars","2016","288.5"
"909","Prepared meats ","Brazil","Million dollars","2015","309"
"910","Prepared meats ","Brazil","Million dollars","2014","221.8"
"911","Prepared meats ","Brazil","Million dollars","2013","226.3"
"912","Prepared meats ","Brazil","Million dollars","2012","198.3"
"913","Prepared meats ","Brazil","Million dollars","2011","147.1"
"914","Prepared meats ","Brazil","Million dollars","2010","85.4"
"915","Prepared meats ","Brazil","Million dollars","2009","255.3"
"916","Prepared meats ","Brazil","Million dollars","2008","303"
"917","Prepared meats ","Brazil","Million dollars","2007","335.6"
"918","Prepared meats ","Brazil","Million dollars","2006","295.8"
"919","Prepared meats ","Brazil","Million dollars","2005","203.9"
"920","Prepared meats ","Brazil","Million dollars","2004","194.8"
"921","Prepared meats ","Brazil","Million dollars","2003","150.69999999999999"
"922","Prepared meats ","Brazil","Million dollars","2002","129.69999999999999"
"923","Prepared meats ","Brazil","Million dollars","2001","94.2"
"924","Prepared meats ","Brazil","Million dollars","2000","93.7"
"925","Prepared meats ","Brazil","Million dollars","1999","125"
"926","Prepared meats ","Italy","Million dollars","2023","241.6"
"927","Prepared meats ","Italy","Million dollars","2022","238.4"
"928","Prepared meats ","Italy","Million dollars","2021","197"
"929","Prepared meats ","Italy","Million dollars","2020","138.80000000000001"
"930","Prepared meats ","Italy","Million dollars","2019","143.5"
"931","Prepared meats ","Italy","Million dollars","2018","138.1"
"932","Prepared meats ","Italy","Million dollars","2017","120.6"
"933","Prepared meats ","Italy","Million dollars","2016","113.9"
"934","Prepared meats ","Italy","Million dollars","2015","120"
"935","Prepared meats ","Italy","Million dollars","2014","114.4"
"936","Prepared meats ","Italy","Million dollars","2013","97.4"
"937","Prepared meats ","Italy","Million dollars","2012","86.8"
"938","Prepared meats ","Italy","Million dollars","2011","71.900000000000006"
"939","Prepared meats ","Italy","Million dollars","2010","62.3"
"940","Prepared meats ","Italy","Million dollars","2009","53.6"
"941","Prepared meats ","Italy","Million dollars","2008","58.5"
"942","Prepared meats ","Italy","Million dollars","2007","57.4"
"943","Prepared meats ","Italy","Million dollars","2006","45.2"
"944","Prepared meats ","Italy","Million dollars","2005","45.1"
"945","Prepared meats ","Italy","Million dollars","2004","40.9"
"946","Prepared meats ","Italy","Million dollars","2003","36.4"
"947","Prepared meats ","Italy","Million dollars","2002","22.4"
"948","Prepared meats ","Italy","Million dollars","2001","22.6"
"949","Prepared meats ","Italy","Million dollars","2000","20.100000000000001"
"950","Prepared meats ","Italy","Million dollars","1999","18.2"
"951","Prepared meats ","Mexico","Million dollars","2023","77.3"
"952","Prepared meats ","Mexico","Million dollars","2022","75.400000000000006"
"953","Prepared meats ","Mexico","Million dollars","2021","61.9"
"954","Prepared meats ","Mexico","Million dollars","2020","47.1"
"955","Prepared meats ","Mexico","Million dollars","2019","42.6"
"956","Prepared meats ","Mexico","Million dollars","2018","35.9"
"957","Prepared meats ","Mexico","Million dollars","2017","32.1"
"958","Prepared meats ","Mexico","Million dollars","2016","33"
"959","Prepared meats ","Mexico","Million dollars","2015","31.2"
"960","Prepared meats ","Mexico","Million dollars","2014","29.1"
"961","Prepared meats ","Mexico","Million dollars","2013","27.6"
"962","Prepared meats ","Mexico","Million dollars","2012","26.5"
"963","Prepared meats ","Mexico","Million dollars","2011","25.8"
"964","Prepared meats ","Mexico","Million dollars","2010","31.6"
"965","Prepared meats ","Mexico","Million dollars","2009","30.1"
"966","Prepared meats ","Mexico","Million dollars","2008","49.9"
"967","Prepared meats ","Mexico","Million dollars","2007","58.7"
"968","Prepared meats ","Mexico","Million dollars","2006","52.1"
"969","Prepared meats ","Mexico","Million dollars","2005","35.9"
"970","Prepared meats ","Mexico","Million dollars","2004","21.3"
"971","Prepared meats ","Mexico","Million dollars","2003","14.7"
"972","Prepared meats ","Mexico","Million dollars","2002","12.4"
"973","Prepared meats ","Mexico","Million dollars","2001","10.9"
"974","Prepared meats ","Mexico","Million dollars","2000","8.1"
"975","Prepared meats ","Mexico","Million dollars","1999","8.3000000000000007"
"976","Prepared meats ","Uruguay","Million dollars","2023","64.099999999999994"
"977","Prepared meats ","Uruguay","Million dollars","2022","67.900000000000006"
"978","Prepared meats ","Uruguay","Million dollars","2021","54.3"
"979","Prepared meats ","Uruguay","Million dollars","2020","45.5"
"980","Prepared meats ","Uruguay","Million dollars","2019","51.6"
"981","Prepared meats ","Uruguay","Million dollars","2018","45.6"
"982","Prepared meats ","Uruguay","Million dollars","2017","43.1"
"983","Prepared meats ","Uruguay","Million dollars","2016","42.4"
"984","Prepared meats ","Uruguay","Million dollars","2015","42"
"985","Prepared meats ","Uruguay","Million dollars","2014","32.299999999999997"
"986","Prepared meats ","Uruguay","Million dollars","2013","32.9"
"987","Prepared meats ","Uruguay","Million dollars","2012","34.9"
"988","Prepared meats ","Uruguay","Million dollars","2011","43.7"
"989","Prepared meats ","Uruguay","Million dollars","2010","17.399999999999999"
"990","Prepared meats ","Uruguay","Million dollars","2009","12.3"
"991","Prepared meats ","Uruguay","Million dollars","2008","9.9"
"992","Prepared meats ","Uruguay","Million dollars","2007","30.4"
"993","Prepared meats ","Uruguay","Million dollars","2006","23.3"
"994","Prepared meats ","Uruguay","Million dollars","2005","23.9"
"995","Prepared meats ","Uruguay","Million dollars","2004","13.3"
"996","Prepared meats ","Uruguay","Million dollars","2003","16.100000000000001"
"997","Prepared meats ","Uruguay","Million dollars","2002","9.1"
"998","Prepared meats ","Uruguay","Million dollars","2001","9.4"
"999","Prepared meats ","Uruguay","Million dollars","2000","5"
"1000","Prepared meats ","Uruguay","Million dollars","1999","4.7"
"1001","Prepared meats ","Poland","Million dollars","2023","55.4"
"1002","Prepared meats ","Poland","Million dollars","2022","54.5"
"1003","Prepared meats ","Poland","Million dollars","2021","48.7"
"1004","Prepared meats ","Poland","Million dollars","2020","50.3"
"1005","Prepared meats ","Poland","Million dollars","2019","47.6"
"1006","Prepared meats ","Poland","Million dollars","2018","47.1"
"1007","Prepared meats ","Poland","Million dollars","2017","52.8"
"1008","Prepared meats ","Poland","Million dollars","2016","45.5"
"1009","Prepared meats ","Poland","Million dollars","2015","41.4"
"1010","Prepared meats ","Poland","Million dollars","2014","43.3"
"1011","Prepared meats ","Poland","Million dollars","2013","41.2"
"1012","Prepared meats ","Poland","Million dollars","2012","39.1"
"1013","Prepared meats ","Poland","Million dollars","2011","35.5"
"1014","Prepared meats ","Poland","Million dollars","2010","36.700000000000003"
"1015","Prepared meats ","Poland","Million dollars","2009","36.299999999999997"
"1016","Prepared meats ","Poland","Million dollars","2008","42.1"
"1017","Prepared meats ","Poland","Million dollars","2007","40.5"
"1018","Prepared meats ","Poland","Million dollars","2006","34.9"
"1019","Prepared meats ","Poland","Million dollars","2005","37"
"1020","Prepared meats ","Poland","Million dollars","2004","32.200000000000003"
"1021","Prepared meats ","Poland","Million dollars","2003","27.9"
"1022","Prepared meats ","Poland","Million dollars","2002","29.6"
"1023","Prepared meats ","Poland","Million dollars","2001","30.5"
"1024","Prepared meats ","Poland","Million dollars","2000","31.1"
"1025","Prepared meats ","Poland","Million dollars","1999","28"
"1026","Prepared meats ","Spain","Million dollars","2023","48.1"
"1027","Prepared meats ","Spain","Million dollars","2022","51.3"
"1028","Prepared meats ","Spain","Million dollars","2021","47.9"
"1029","Prepared meats ","Spain","Million dollars","2020","34.299999999999997"
"1030","Prepared meats ","Spain","Million dollars","2019","34"
"1031","Prepared meats ","Spain","Million dollars","2018","34"
"1032","Prepared meats ","Spain","Million dollars","2017","27.4"
"1033","Prepared meats ","Spain","Million dollars","2016","24.4"
"1034","Prepared meats ","Spain","Million dollars","2015","17.3"
"1035","Prepared meats ","Spain","Million dollars","2014","19.399999999999999"
"1036","Prepared meats ","Spain","Million dollars","2013","16.5"
"1037","Prepared meats ","Spain","Million dollars","2012","14.4"
"1038","Prepared meats ","Spain","Million dollars","2011","15"
"1039","Prepared meats ","Spain","Million dollars","2010","9.6999999999999993"
"1040","Prepared meats ","Spain","Million dollars","2009","11.2"
"1041","Prepared meats ","Spain","Million dollars","2008","11.5"
"1042","Prepared meats ","Spain","Million dollars","2007","9.6"
"1043","Prepared meats ","Spain","Million dollars","2006","8.8000000000000007"
"1044","Prepared meats ","Spain","Million dollars","2005","7.3"
"1045","Prepared meats ","Spain","Million dollars","2004","7"
"1046","Prepared meats ","Spain","Million dollars","2003","5.6"
"1047","Prepared meats ","Spain","Million dollars","2002","4.5"
"1048","Prepared meats ","Spain","Million dollars","2001","2.7"
"1049","Prepared meats ","Spain","Million dollars","2000","2.7"
"1050","Prepared meats ","Spain","Million dollars","1999","2.2000000000000002"
"1051","Prepared meats ","New Zealand","Million dollars","2023","46.9"
"1052","Prepared meats ","New Zealand","Million dollars","2022","72.099999999999994"
"1053","Prepared meats ","New Zealand","Million dollars","2021","72.3"
"1054","Prepared meats ","New Zealand","Million dollars","2020","64.400000000000006"
"1055","Prepared meats ","New Zealand","Million dollars","2019","65.900000000000006"
"1056","Prepared meats ","New Zealand","Million dollars","2018","60.3"
"1057","Prepared meats ","New Zealand","Million dollars","2017","32.1"
"1058","Prepared meats ","New Zealand","Million dollars","2016","21.4"
"1059","Prepared meats ","New Zealand","Million dollars","2015","37.200000000000003"
"1060","Prepared meats ","New Zealand","Million dollars","2014","38.4"
"1061","Prepared meats ","New Zealand","Million dollars","2013","47.2"
"1062","Prepared meats ","New Zealand","Million dollars","2012","49.2"
"1063","Prepared meats ","New Zealand","Million dollars","2011","49.1"
"1064","Prepared meats ","New Zealand","Million dollars","2010","37.799999999999997"
"1065","Prepared meats ","New Zealand","Million dollars","2009","25.1"
"1066","Prepared meats ","New Zealand","Million dollars","2008","16.7"
"1067","Prepared meats ","New Zealand","Million dollars","2007","6.1"
"1068","Prepared meats ","New Zealand","Million dollars","2006","5.3"
"1069","Prepared meats ","New Zealand","Million dollars","2005","27.3"
"1070","Prepared meats ","New Zealand","Million dollars","2004","20"
"1071","Prepared meats ","New Zealand","Million dollars","2003","19.600000000000001"
"1072","Prepared meats ","New Zealand","Million dollars","2002","7.1"
"1073","Prepared meats ","New Zealand","Million dollars","2001","2.8"
"1074","Prepared meats ","New Zealand","Million dollars","2000","3.4"
"1075","Prepared meats ","New Zealand","Million dollars","1999","2.8"
"1076","Prepared meats ","Rest of world","Million dollars","2023","131.6"
"1077","Prepared meats ","Rest of world","Million dollars","2022","151.19999999999999"
"1078","Prepared meats ","Rest of world","Million dollars","2021","184.1"
"1079","Prepared meats ","Rest of world","Million dollars","2020","155.1"
"1080","Prepared meats ","Rest of world","Million dollars","2019","122.6"
"1081","Prepared meats ","Rest of world","Million dollars","2018","125.9"
"1082","Prepared meats ","Rest of world","Million dollars","2017","116.7"
"1083","Prepared meats ","Rest of world","Million dollars","2016","102.6"
"1084","Prepared meats ","Rest of world","Million dollars","2015","105"
"1085","Prepared meats ","Rest of world","Million dollars","2014","89.6"
"1086","Prepared meats ","Rest of world","Million dollars","2013","84.5"
"1087","Prepared meats ","Rest of world","Million dollars","2012","75.5"
"1088","Prepared meats ","Rest of world","Million dollars","2011","145.69999999999999"
"1089","Prepared meats ","Rest of world","Million dollars","2010","118.4"
"1090","Prepared meats ","Rest of world","Million dollars","2009","100.7"
"1091","Prepared meats ","Rest of world","Million dollars","2008","118.6"
"1092","Prepared meats ","Rest of world","Million dollars","2007","121.1"
"1093","Prepared meats ","Rest of world","Million dollars","2006","155.30000000000001"
"1094","Prepared meats ","Rest of world","Million dollars","2005","174.2"
"1095","Prepared meats ","Rest of world","Million dollars","2004","176.4"
"1096","Prepared meats ","Rest of world","Million dollars","2003","153"
"1097","Prepared meats ","Rest of world","Million dollars","2002","156.69999999999999"
"1098","Prepared meats ","Rest of world","Million dollars","2001","165.8"
"1099","Prepared meats ","Rest of world","Million dollars","2000","180.7"
"1100","Prepared meats ","Rest of world","Million dollars","1999","184.9"
"1101","Prepared meats ","World","Million dollars","2023","1896.6"
"1102","Prepared meats ","World","Million dollars","2022","1978.1"
"1103","Prepared meats ","World","Million dollars","2021","1815.6"
"1104","Prepared meats ","World","Million dollars","2020","1392.4"
"1105","Prepared meats ","World","Million dollars","2019","1324"
"1106","Prepared meats ","World","Million dollars","2018","1204.7"
"1107","Prepared meats ","World","Million dollars","2017","1060.9000000000001"
"1108","Prepared meats ","World","Million dollars","2016","1042.5"
"1109","Prepared meats ","World","Million dollars","2015","1045.5999999999999"
"1110","Prepared meats ","World","Million dollars","2014","884.6"
"1111","Prepared meats ","World","Million dollars","2013","850.8"
"1112","Prepared meats ","World","Million dollars","2012","800.3"
"1113","Prepared meats ","World","Million dollars","2011","814.9"
"1114","Prepared meats ","World","Million dollars","2010","651.9"
"1115","Prepared meats ","World","Million dollars","2009","763.8"
"1116","Prepared meats ","World","Million dollars","2008","869.5"
"1117","Prepared meats ","World","Million dollars","2007","927.6"
"1118","Prepared meats ","World","Million dollars","2006","900.2"
"1119","Prepared meats ","World","Million dollars","2005","832.9"
"1120","Prepared meats ","World","Million dollars","2004","836.1"
"1121","Prepared meats ","World","Million dollars","2003","737.2"
"1122","Prepared meats ","World","Million dollars","2002","612.29999999999995"
"1123","Prepared meats ","World","Million dollars","2001","568.20000000000005"
"1124","Prepared meats ","World","Million dollars","2000","566.20000000000005"
"1125","Prepared meats ","World","Million dollars","1999","547.1"
"1126","Prepared meats ","World (quantity)","1,000 metric tons","2023","247"
"1127","Prepared meats ","World (quantity)","1,000 metric tons","2022","254.9"
"1128","Prepared meats ","World (quantity)","1,000 metric tons","2021","238.6"
"1129","Prepared meats ","World (quantity)","1,000 metric tons","2020","205.7"
"1130","Prepared meats ","World (quantity)","1,000 metric tons","2019","191.7"
"1131","Prepared meats ","World (quantity)","1,000 metric tons","2018","175"
"1132","Prepared meats ","World (quantity)","1,000 metric tons","2017","162.80000000000001"
"1133","Prepared meats ","World (quantity)","1,000 metric tons","2016","166.4"
"1134","Prepared meats ","World (quantity)","1,000 metric tons","2015","159.19999999999999"
"1135","Prepared meats ","World (quantity)","1,000 metric tons","2014","123.5"
"1136","Prepared meats ","World (quantity)","1,000 metric tons","2013","124.1"
"1137","Prepared meats ","World (quantity)","1,000 metric tons","2012","116.4"
"1138","Prepared meats ","World (quantity)","1,000 metric tons","2011","122.2"
"1139","Prepared meats ","World (quantity)","1,000 metric tons","2010","121"
"1140","Prepared meats ","World (quantity)","1,000 metric tons","2009","154.30000000000001"
"1141","Prepared meats ","World (quantity)","1,000 metric tons","2008","175.2"
"1142","Prepared meats ","World (quantity)","1,000 metric tons","2007","209.4"
"1143","Prepared meats ","World (quantity)","1,000 metric tons","2006","210.8"
"1144","Prepared meats ","World (quantity)","1,000 metric tons","2005","203.9"
"1145","Prepared meats ","World (quantity)","1,000 metric tons","2004","213.9"
"1146","Prepared meats ","World (quantity)","1,000 metric tons","2003","214.2"
"1147","Prepared meats ","World (quantity)","1,000 metric tons","2002","195.1"
"1148","Prepared meats ","World (quantity)","1,000 metric tons","2001","175"
"1149","Prepared meats ","World (quantity)","1,000 metric tons","2000","181.4"
"1150","Prepared meats ","World (quantity)","1,000 metric tons","1999","179.7"
