"","group","country","units","year","amount"
"876","Olive oil","World (quantity)","1,000 metric tons","2023","360.7"
"877","Olive oil","World (quantity)","1,000 metric tons","2022","421.7"
"878","Olive oil","World (quantity)","1,000 metric tons","2021","365.3"
"879","Olive oil","World (quantity)","1,000 metric tons","2020","402.6"
"880","Olive oil","World (quantity)","1,000 metric tons","2019","339.2"
"881","Olive oil","World (quantity)","1,000 metric tons","2018","327.9"
"882","Olive oil","World (quantity)","1,000 metric tons","2017","305.2"
"883","Olive oil","World (quantity)","1,000 metric tons","2016","316.3"
"884","Olive oil","World (quantity)","1,000 metric tons","2015","298.5"
"885","Olive oil","World (quantity)","1,000 metric tons","2014","296.5"
"886","Olive oil","World (quantity)","1,000 metric tons","2013","279.60000000000002"
"887","Olive oil","World (quantity)","1,000 metric tons","2012","305.5"
"888","Olive oil","World (quantity)","1,000 metric tons","2011","274.89999999999998"
"889","Olive oil","World (quantity)","1,000 metric tons","2010","260.39999999999998"
"890","Olive oil","World (quantity)","1,000 metric tons","2009","257.89999999999998"
"891","Olive oil","World (quantity)","1,000 metric tons","2008","243.6"
"892","Olive oil","World (quantity)","1,000 metric tons","2007","253.4"
"893","Olive oil","World (quantity)","1,000 metric tons","2006","231.7"
"894","Olive oil","World (quantity)","1,000 metric tons","2005","248"
"895","Olive oil","World (quantity)","1,000 metric tons","2004","237.1"
"896","Olive oil","World (quantity)","1,000 metric tons","2003","206.6"
"897","Olive oil","World (quantity)","1,000 metric tons","2002","215.1"
"898","Olive oil","World (quantity)","1,000 metric tons","2001","205.4"
"899","Olive oil","World (quantity)","1,000 metric tons","2000","194.4"
"900","Olive oil","World (quantity)","1,000 metric tons","1999","151"
"901","Tropical oils ","Indonesia","Million dollars","2023","2134.3000000000002"
"902","Tropical oils ","Indonesia","Million dollars","2022","2925.8"
"903","Tropical oils ","Indonesia","Million dollars","2021","2003.7"
"904","Tropical oils ","Indonesia","Million dollars","2020","945.1"
"905","Tropical oils ","Indonesia","Million dollars","2019","880.4"
"906","Tropical oils ","Indonesia","Million dollars","2018","1061"
"907","Tropical oils ","Indonesia","Million dollars","2017","1273.3"
"908","Tropical oils ","Indonesia","Million dollars","2016","905.2"
"909","Tropical oils ","Indonesia","Million dollars","2015","660.9"
"910","Tropical oils ","Indonesia","Million dollars","2014","663.6"
"911","Tropical oils ","Indonesia","Million dollars","2013","455.9"
"912","Tropical oils ","Indonesia","Million dollars","2012","191.5"
"913","Tropical oils ","Indonesia","Million dollars","2011","360.8"
"914","Tropical oils ","Indonesia","Million dollars","2010","105.7"
"915","Tropical oils ","Indonesia","Million dollars","2009","184.8"
"916","Tropical oils ","Indonesia","Million dollars","2008","239.7"
"917","Tropical oils ","Indonesia","Million dollars","2007","101.8"
"918","Tropical oils ","Indonesia","Million dollars","2006","95.1"
"919","Tropical oils ","Indonesia","Million dollars","2005","95.8"
"920","Tropical oils ","Indonesia","Million dollars","2004","50.6"
"921","Tropical oils ","Indonesia","Million dollars","2003","24.7"
"922","Tropical oils ","Indonesia","Million dollars","2002","35.1"
"923","Tropical oils ","Indonesia","Million dollars","2001","22.5"
"924","Tropical oils ","Indonesia","Million dollars","2000","92.8"
"925","Tropical oils ","Indonesia","Million dollars","1999","83.7"
"926","Tropical oils ","Philippines","Million dollars","2023","364.9"
"927","Tropical oils ","Philippines","Million dollars","2022","604.20000000000005"
"928","Tropical oils ","Philippines","Million dollars","2021","530.20000000000005"
"929","Tropical oils ","Philippines","Million dollars","2020","344.1"
"930","Tropical oils ","Philippines","Million dollars","2019","353.3"
"931","Tropical oils ","Philippines","Million dollars","2018","534.5"
"932","Tropical oils ","Philippines","Million dollars","2017","555.4"
"933","Tropical oils ","Philippines","Million dollars","2016","497.6"
"934","Tropical oils ","Philippines","Million dollars","2015","531.79999999999995"
"935","Tropical oils ","Philippines","Million dollars","2014","547.79999999999995"
"936","Tropical oils ","Philippines","Million dollars","2013","455.9"
"937","Tropical oils ","Philippines","Million dollars","2012","531.5"
"938","Tropical oils ","Philippines","Million dollars","2011","603"
"939","Tropical oils ","Philippines","Million dollars","2010","445.8"
"940","Tropical oils ","Philippines","Million dollars","2009","265"
"941","Tropical oils ","Philippines","Million dollars","2008","469.9"
"942","Tropical oils ","Philippines","Million dollars","2007","313.89999999999998"
"943","Tropical oils ","Philippines","Million dollars","2006","221"
"944","Tropical oils ","Philippines","Million dollars","2005","191.2"
"945","Tropical oils ","Philippines","Million dollars","2004","201.8"
"946","Tropical oils ","Philippines","Million dollars","2003","135.4"
"947","Tropical oils ","Philippines","Million dollars","2002","137.69999999999999"
"948","Tropical oils ","Philippines","Million dollars","2001","143.30000000000001"
"949","Tropical oils ","Philippines","Million dollars","2000","189.2"
"950","Tropical oils ","Philippines","Million dollars","1999","167.5"
"951","Tropical oils ","Malaysia","Million dollars","2023","258.89999999999998"
"952","Tropical oils ","Malaysia","Million dollars","2022","397.5"
"953","Tropical oils ","Malaysia","Million dollars","2021","361.4"
"954","Tropical oils ","Malaysia","Million dollars","2020","465.3"
"955","Tropical oils ","Malaysia","Million dollars","2019","440.8"
"956","Tropical oils ","Malaysia","Million dollars","2018","514.79999999999995"
"957","Tropical oils ","Malaysia","Million dollars","2017","454.7"
"958","Tropical oils ","Malaysia","Million dollars","2016","547.6"
"959","Tropical oils ","Malaysia","Million dollars","2015","647.79999999999995"
"960","Tropical oils ","Malaysia","Million dollars","2014","871.8"
"961","Tropical oils ","Malaysia","Million dollars","2013","1062"
"962","Tropical oils ","Malaysia","Million dollars","2012","1330.1"
"963","Tropical oils ","Malaysia","Million dollars","2011","1659.1"
"964","Tropical oils ","Malaysia","Million dollars","2010","1057.7"
"965","Tropical oils ","Malaysia","Million dollars","2009","822.6"
"966","Tropical oils ","Malaysia","Million dollars","2008","1194.0999999999999"
"967","Tropical oils ","Malaysia","Million dollars","2007","673"
"968","Tropical oils ","Malaysia","Million dollars","2006","407.7"
"969","Tropical oils ","Malaysia","Million dollars","2005","309.5"
"970","Tropical oils ","Malaysia","Million dollars","2004","260.7"
"971","Tropical oils ","Malaysia","Million dollars","2003","182.6"
"972","Tropical oils ","Malaysia","Million dollars","2002","137.6"
"973","Tropical oils ","Malaysia","Million dollars","2001","101.8"
"974","Tropical oils ","Malaysia","Million dollars","2000","120"
"975","Tropical oils ","Malaysia","Million dollars","1999","174.7"
"976","Tropical oils ","Colombia","Million dollars","2023","48.9"
"977","Tropical oils ","Colombia","Million dollars","2022","37.4"
"978","Tropical oils ","Colombia","Million dollars","2021","18.2"
"979","Tropical oils ","Colombia","Million dollars","2020","14.6"
"980","Tropical oils ","Colombia","Million dollars","2019","12.7"
"981","Tropical oils ","Colombia","Million dollars","2018","14.5"
"982","Tropical oils ","Colombia","Million dollars","2017","13.2"
"983","Tropical oils ","Colombia","Million dollars","2016","9.5"
"984","Tropical oils ","Colombia","Million dollars","2015","9.3000000000000007"
"985","Tropical oils ","Colombia","Million dollars","2014","7.7"
"986","Tropical oils ","Colombia","Million dollars","2013","5.9"
"987","Tropical oils ","Colombia","Million dollars","2012","5.3"
"988","Tropical oils ","Colombia","Million dollars","2011","6.4"
"989","Tropical oils ","Colombia","Million dollars","2010","5.8"
"990","Tropical oils ","Colombia","Million dollars","2009","4.7"
"991","Tropical oils ","Colombia","Million dollars","2008","16.899999999999999"
"992","Tropical oils ","Colombia","Million dollars","2007","7.3"
"993","Tropical oils ","Colombia","Million dollars","2006","4.5"
"994","Tropical oils ","Colombia","Million dollars","2005","3"
"995","Tropical oils ","Colombia","Million dollars","2004","2.2999999999999998"
"996","Tropical oils ","Colombia","Million dollars","2003","2.2000000000000002"
"997","Tropical oils ","Colombia","Million dollars","2002","0.9"
"998","Tropical oils ","Colombia","Million dollars","2001","0.5"
"999","Tropical oils ","Colombia","Million dollars","2000","0.4"
"1000","Tropical oils ","Colombia","Million dollars","1999","0.1"
"1001","Tropical oils ","Sri Lanka","Million dollars","2023","25.5"
"1002","Tropical oils ","Sri Lanka","Million dollars","2022","30.4"
"1003","Tropical oils ","Sri Lanka","Million dollars","2021","23.9"
"1004","Tropical oils ","Sri Lanka","Million dollars","2020","23.3"
"1005","Tropical oils ","Sri Lanka","Million dollars","2019","19.899999999999999"
"1006","Tropical oils ","Sri Lanka","Million dollars","2018","21.7"
"1007","Tropical oils ","Sri Lanka","Million dollars","2017","24.2"
"1008","Tropical oils ","Sri Lanka","Million dollars","2016","31.7"
"1009","Tropical oils ","Sri Lanka","Million dollars","2015","46.3"
"1010","Tropical oils ","Sri Lanka","Million dollars","2014","13"
"1011","Tropical oils ","Sri Lanka","Million dollars","2013","7"
"1012","Tropical oils ","Sri Lanka","Million dollars","2012","6.2"
"1013","Tropical oils ","Sri Lanka","Million dollars","2011","4.4000000000000004"
"1014","Tropical oils ","Sri Lanka","Million dollars","2010","5"
"1015","Tropical oils ","Sri Lanka","Million dollars","2009","3.2"
"1016","Tropical oils ","Sri Lanka","Million dollars","2008","1.8"
"1017","Tropical oils ","Sri Lanka","Million dollars","2007","0.5"
"1018","Tropical oils ","Sri Lanka","Million dollars","2006","0.2"
"1019","Tropical oils ","Sri Lanka","Million dollars","2005","0.1"
"1020","Tropical oils ","Sri Lanka","Million dollars","2004","0"
"1021","Tropical oils ","Sri Lanka","Million dollars","2003","0.1"
"1022","Tropical oils ","Sri Lanka","Million dollars","2002","0.1"
"1023","Tropical oils ","Sri Lanka","Million dollars","2001","0"
"1024","Tropical oils ","Sri Lanka","Million dollars","2000","0.1"
"1025","Tropical oils ","Sri Lanka","Million dollars","1999","0.1"
"1026","Tropical oils ","Mexico","Million dollars","2023","17.399999999999999"
"1027","Tropical oils ","Mexico","Million dollars","2022","19.399999999999999"
"1028","Tropical oils ","Mexico","Million dollars","2021","12.9"
"1029","Tropical oils ","Mexico","Million dollars","2020","6.8"
"1030","Tropical oils ","Mexico","Million dollars","2019","3.7"
"1031","Tropical oils ","Mexico","Million dollars","2018","2"
"1032","Tropical oils ","Mexico","Million dollars","2017","2.6"
"1033","Tropical oils ","Mexico","Million dollars","2016","2"
"1034","Tropical oils ","Mexico","Million dollars","2015","1.2"
"1035","Tropical oils ","Mexico","Million dollars","2014","2.1"
"1036","Tropical oils ","Mexico","Million dollars","2013","1.2"
"1037","Tropical oils ","Mexico","Million dollars","2012","2.9"
"1038","Tropical oils ","Mexico","Million dollars","2011","2.2999999999999998"
"1039","Tropical oils ","Mexico","Million dollars","2010","1.6"
"1040","Tropical oils ","Mexico","Million dollars","2009","2.6"
"1041","Tropical oils ","Mexico","Million dollars","2008","2.2999999999999998"
"1042","Tropical oils ","Mexico","Million dollars","2007","0.7"
"1043","Tropical oils ","Mexico","Million dollars","2006","0.5"
"1044","Tropical oils ","Mexico","Million dollars","2005","0.2"
"1045","Tropical oils ","Mexico","Million dollars","2004","0"
"1046","Tropical oils ","Mexico","Million dollars","2003","0"
"1047","Tropical oils ","Mexico","Million dollars","2002","0"
"1048","Tropical oils ","Mexico","Million dollars","2001","1.6"
"1049","Tropical oils ","Mexico","Million dollars","2000","0"
"1050","Tropical oils ","Mexico","Million dollars","1999","0"
"1051","Tropical oils ","Rest of world","Million dollars","2023","77.599999999999994"
"1052","Tropical oils ","Rest of world","Million dollars","2022","131.9"
"1053","Tropical oils ","Rest of world","Million dollars","2021","83.2"
"1054","Tropical oils ","Rest of world","Million dollars","2020","72.900000000000006"
"1055","Tropical oils ","Rest of world","Million dollars","2019","80.5"
"1056","Tropical oils ","Rest of world","Million dollars","2018","84.9"
"1057","Tropical oils ","Rest of world","Million dollars","2017","80.5"
"1058","Tropical oils ","Rest of world","Million dollars","2016","49.3"
"1059","Tropical oils ","Rest of world","Million dollars","2015","53.3"
"1060","Tropical oils ","Rest of world","Million dollars","2014","30.9"
"1061","Tropical oils ","Rest of world","Million dollars","2013","23.9"
"1062","Tropical oils ","Rest of world","Million dollars","2012","25.5"
"1063","Tropical oils ","Rest of world","Million dollars","2011","14.5"
"1064","Tropical oils ","Rest of world","Million dollars","2010","16.2"
"1065","Tropical oils ","Rest of world","Million dollars","2009","15.2"
"1066","Tropical oils ","Rest of world","Million dollars","2008","22.2"
"1067","Tropical oils ","Rest of world","Million dollars","2007","16.600000000000001"
"1068","Tropical oils ","Rest of world","Million dollars","2006","8.1"
"1069","Tropical oils ","Rest of world","Million dollars","2005","13.3"
"1070","Tropical oils ","Rest of world","Million dollars","2004","8"
"1071","Tropical oils ","Rest of world","Million dollars","2003","5.9"
"1072","Tropical oils ","Rest of world","Million dollars","2002","2.7"
"1073","Tropical oils ","Rest of world","Million dollars","2001","4"
"1074","Tropical oils ","Rest of world","Million dollars","2000","3.6"
"1075","Tropical oils ","Rest of world","Million dollars","1999","5.6"
"1076","Tropical oils ","World","Million dollars","2023","2927.5"
"1077","Tropical oils ","World","Million dollars","2022","4146.6000000000004"
"1078","Tropical oils ","World","Million dollars","2021","3033.5"
"1079","Tropical oils ","World","Million dollars","2020","1872.1"
"1080","Tropical oils ","World","Million dollars","2019","1791.3"
"1081","Tropical oils ","World","Million dollars","2018","2233.4"
"1082","Tropical oils ","World","Million dollars","2017","2403.9"
"1083","Tropical oils ","World","Million dollars","2016","2042.9"
"1084","Tropical oils ","World","Million dollars","2015","1950.6"
"1085","Tropical oils ","World","Million dollars","2014","2136.9"
"1086","Tropical oils ","World","Million dollars","2013","2011.8"
"1087","Tropical oils ","World","Million dollars","2012","2093"
"1088","Tropical oils ","World","Million dollars","2011","2650.5"
"1089","Tropical oils ","World","Million dollars","2010","1637.8"
"1090","Tropical oils ","World","Million dollars","2009","1298.0999999999999"
"1091","Tropical oils ","World","Million dollars","2008","1946.9"
"1092","Tropical oils ","World","Million dollars","2007","1113.8"
"1093","Tropical oils ","World","Million dollars","2006","737.1"
"1094","Tropical oils ","World","Million dollars","2005","613.1"
"1095","Tropical oils ","World","Million dollars","2004","523.4"
"1096","Tropical oils ","World","Million dollars","2003","350.9"
"1097","Tropical oils ","World","Million dollars","2002","314.10000000000002"
"1098","Tropical oils ","World","Million dollars","2001","273.7"
"1099","Tropical oils ","World","Million dollars","2000","406.1"
"1100","Tropical oils ","World","Million dollars","1999","431.7"
"1101","Tropical oils ","World (quantity)","1,000 metric tons","2023","2610.1999999999998"
"1102","Tropical oils ","World (quantity)","1,000 metric tons","2022","2570.5"
"1103","Tropical oils ","World (quantity)","1,000 metric tons","2021","2542.3000000000002"
"1104","Tropical oils ","World (quantity)","1,000 metric tons","2020","2242.4"
"1105","Tropical oils ","World (quantity)","1,000 metric tons","2019","2393.9"
"1106","Tropical oils ","World (quantity)","1,000 metric tons","2018","2383.5"
"1107","Tropical oils ","World (quantity)","1,000 metric tons","2017","2237.9"
"1108","Tropical oils ","World (quantity)","1,000 metric tons","2016","2155.4"
"1109","Tropical oils ","World (quantity)","1,000 metric tons","2015","2040.5"
"1110","Tropical oils ","World (quantity)","1,000 metric tons","2014","2006.1"
"1111","Tropical oils ","World (quantity)","1,000 metric tons","2013","2225.8000000000002"
"1112","Tropical oils ","World (quantity)","1,000 metric tons","2012","1758.4"
"1113","Tropical oils ","World (quantity)","1,000 metric tons","2011","1905.6"
"1114","Tropical oils ","World (quantity)","1,000 metric tons","2010","1836.5"
"1115","Tropical oils ","World (quantity)","1,000 metric tons","2009","1768.6"
"1116","Tropical oils ","World (quantity)","1,000 metric tons","2008","1750"
"1117","Tropical oils ","World (quantity)","1,000 metric tons","2007","1528"
"1118","Tropical oils ","World (quantity)","1,000 metric tons","2006","1382.1"
"1119","Tropical oils ","World (quantity)","1,000 metric tons","2005","1087.8"
"1120","Tropical oils ","World (quantity)","1,000 metric tons","2004","912.7"
"1121","Tropical oils ","World (quantity)","1,000 metric tons","2003","788.1"
"1122","Tropical oils ","World (quantity)","1,000 metric tons","2002","862.3"
"1123","Tropical oils ","World (quantity)","1,000 metric tons","2001","801.7"
"1124","Tropical oils ","World (quantity)","1,000 metric tons","2000","810.8"
"1125","Tropical oils ","World (quantity)","1,000 metric tons","1999","655.9"
"1126","Oilseeds ","Canada","Million dollars","2023","454.8"
"1127","Oilseeds ","Canada","Million dollars","2022","559.1"
"1128","Oilseeds ","Canada","Million dollars","2021","471.4"
"1129","Oilseeds ","Canada","Million dollars","2020","444.2"
"1130","Oilseeds ","Canada","Million dollars","2019","421"
"1131","Oilseeds ","Canada","Million dollars","2018","441.7"
"1132","Oilseeds ","Canada","Million dollars","2017","422.3"
"1133","Oilseeds ","Canada","Million dollars","2016","440.8"
"1134","Oilseeds ","Canada","Million dollars","2015","563.79999999999995"
"1135","Oilseeds ","Canada","Million dollars","2014","848.5"
"1136","Oilseeds ","Canada","Million dollars","2013","732.2"
"1137","Oilseeds ","Canada","Million dollars","2012","568"
"1138","Oilseeds ","Canada","Million dollars","2011","630.79999999999995"
"1139","Oilseeds ","Canada","Million dollars","2010","479.5"
"1140","Oilseeds ","Canada","Million dollars","2009","454.2"
"1141","Oilseeds ","Canada","Million dollars","2008","733.5"
"1142","Oilseeds ","Canada","Million dollars","2007","398.6"
"1143","Oilseeds ","Canada","Million dollars","2006","260.5"
"1144","Oilseeds ","Canada","Million dollars","2005","181.8"
"1145","Oilseeds ","Canada","Million dollars","2004","200.8"
"1146","Oilseeds ","Canada","Million dollars","2003","126"
"1147","Oilseeds ","Canada","Million dollars","2002","107.7"
"1148","Oilseeds ","Canada","Million dollars","2001","111.4"
"1149","Oilseeds ","Canada","Million dollars","2000","110.7"
"1150","Oilseeds ","Canada","Million dollars","1999","105.5"
"1151","Oilseeds ","Brazil","Million dollars","2023","216.9"
"1152","Oilseeds ","Brazil","Million dollars","2022","0.6"
"1153","Oilseeds ","Brazil","Million dollars","2021","102"
"1154","Oilseeds ","Brazil","Million dollars","2020","0.5"
"1155","Oilseeds ","Brazil","Million dollars","2019","0.8"
"1156","Oilseeds ","Brazil","Million dollars","2018","0.1"
"1157","Oilseeds ","Brazil","Million dollars","2017","0.1"
"1158","Oilseeds ","Brazil","Million dollars","2016","0.1"
"1159","Oilseeds ","Brazil","Million dollars","2015","1.2"
"1160","Oilseeds ","Brazil","Million dollars","2014","555.70000000000005"
"1161","Oilseeds ","Brazil","Million dollars","2013","183.6"
"1162","Oilseeds ","Brazil","Million dollars","2012","0.4"
"1163","Oilseeds ","Brazil","Million dollars","2011","0.2"
"1164","Oilseeds ","Brazil","Million dollars","2010","0.2"
"1165","Oilseeds ","Brazil","Million dollars","2009","0.9"
"1166","Oilseeds ","Brazil","Million dollars","2008","0.8"
"1167","Oilseeds ","Brazil","Million dollars","2007","0.2"
"1168","Oilseeds ","Brazil","Million dollars","2006","3.4"
"1169","Oilseeds ","Brazil","Million dollars","2005","9.6999999999999993"
"1170","Oilseeds ","Brazil","Million dollars","2004","6.3"
"1171","Oilseeds ","Brazil","Million dollars","2003","0.2"
"1172","Oilseeds ","Brazil","Million dollars","2002","0.8"
"1173","Oilseeds ","Brazil","Million dollars","2001","1.4"
"1174","Oilseeds ","Brazil","Million dollars","2000","0.8"
"1175","Oilseeds ","Brazil","Million dollars","1999","0.3"
"1176","Oilseeds ","Argentina","Million dollars","2023","125"
"1177","Oilseeds ","Argentina","Million dollars","2022","172.6"
"1178","Oilseeds ","Argentina","Million dollars","2021","108.4"
"1179","Oilseeds ","Argentina","Million dollars","2020","77.900000000000006"
"1180","Oilseeds ","Argentina","Million dollars","2019","85.3"
"1181","Oilseeds ","Argentina","Million dollars","2018","54.2"
"1182","Oilseeds ","Argentina","Million dollars","2017","86.4"
"1183","Oilseeds ","Argentina","Million dollars","2016","52.6"
"1184","Oilseeds ","Argentina","Million dollars","2015","51.5"
"1185","Oilseeds ","Argentina","Million dollars","2014","47.1"
"1186","Oilseeds ","Argentina","Million dollars","2013","34.299999999999997"
"1187","Oilseeds ","Argentina","Million dollars","2012","34.700000000000003"
"1188","Oilseeds ","Argentina","Million dollars","2011","16"
"1189","Oilseeds ","Argentina","Million dollars","2010","16.2"
"1190","Oilseeds ","Argentina","Million dollars","2009","12"
"1191","Oilseeds ","Argentina","Million dollars","2008","13.1"
"1192","Oilseeds ","Argentina","Million dollars","2007","9.1"
"1193","Oilseeds ","Argentina","Million dollars","2006","10.9"
"1194","Oilseeds ","Argentina","Million dollars","2005","11.9"
"1195","Oilseeds ","Argentina","Million dollars","2004","7.9"
"1196","Oilseeds ","Argentina","Million dollars","2003","6.6"
"1197","Oilseeds ","Argentina","Million dollars","2002","6.9"
"1198","Oilseeds ","Argentina","Million dollars","2001","5"
"1199","Oilseeds ","Argentina","Million dollars","2000","4.8"
"1200","Oilseeds ","Argentina","Million dollars","1999","8.1999999999999993"
"1201","Oilseeds ","Chile","Million dollars","2023","81"
"1202","Oilseeds ","Chile","Million dollars","2022","50.7"
"1203","Oilseeds ","Chile","Million dollars","2021","35.700000000000003"
"1204","Oilseeds ","Chile","Million dollars","2020","35.5"
"1205","Oilseeds ","Chile","Million dollars","2019","34.200000000000003"
"1206","Oilseeds ","Chile","Million dollars","2018","38.799999999999997"
"1207","Oilseeds ","Chile","Million dollars","2017","41.2"
"1208","Oilseeds ","Chile","Million dollars","2016","32.1"
"1209","Oilseeds ","Chile","Million dollars","2015","24.6"
"1210","Oilseeds ","Chile","Million dollars","2014","20.8"
"1211","Oilseeds ","Chile","Million dollars","2013","30.2"
"1212","Oilseeds ","Chile","Million dollars","2012","28.3"
"1213","Oilseeds ","Chile","Million dollars","2011","23.1"
"1214","Oilseeds ","Chile","Million dollars","2010","25"
"1215","Oilseeds ","Chile","Million dollars","2009","26.5"
"1216","Oilseeds ","Chile","Million dollars","2008","8.8000000000000007"
"1217","Oilseeds ","Chile","Million dollars","2007","2.7"
"1218","Oilseeds ","Chile","Million dollars","2006","3"
"1219","Oilseeds ","Chile","Million dollars","2005","8.5"
"1220","Oilseeds ","Chile","Million dollars","2004","1.6"
"1221","Oilseeds ","Chile","Million dollars","2003","1.9"
"1222","Oilseeds ","Chile","Million dollars","2002","1.1000000000000001"
"1223","Oilseeds ","Chile","Million dollars","2001","1.6"
"1224","Oilseeds ","Chile","Million dollars","2000","2.9"
"1225","Oilseeds ","Chile","Million dollars","1999","3.6"
"1226","Oilseeds ","India","Million dollars","2023","64.099999999999994"
"1227","Oilseeds ","India","Million dollars","2022","65.8"
"1228","Oilseeds ","India","Million dollars","2021","70"
"1229","Oilseeds ","India","Million dollars","2020","90"
"1230","Oilseeds ","India","Million dollars","2019","113"
"1231","Oilseeds ","India","Million dollars","2018","128"
"1232","Oilseeds ","India","Million dollars","2017","138.4"
"1233","Oilseeds ","India","Million dollars","2016","107.4"
"1234","Oilseeds ","India","Million dollars","2015","162.9"
"1235","Oilseeds ","India","Million dollars","2014","168.7"
"1236","Oilseeds ","India","Million dollars","2013","100.5"
"1237","Oilseeds ","India","Million dollars","2012","70.8"
"1238","Oilseeds ","India","Million dollars","2011","80.3"
"1239","Oilseeds ","India","Million dollars","2010","57"
"1240","Oilseeds ","India","Million dollars","2009","47.6"
"1241","Oilseeds ","India","Million dollars","2008","76.7"
"1242","Oilseeds ","India","Million dollars","2007","43.7"
"1243","Oilseeds ","India","Million dollars","2006","35.6"
"1244","Oilseeds ","India","Million dollars","2005","28.8"
"1245","Oilseeds ","India","Million dollars","2004","36.799999999999997"
"1246","Oilseeds ","India","Million dollars","2003","24.7"
"1247","Oilseeds ","India","Million dollars","2002","20.3"
"1248","Oilseeds ","India","Million dollars","2001","15.3"
"1249","Oilseeds ","India","Million dollars","2000","22.5"
"1250","Oilseeds ","India","Million dollars","1999","17.100000000000001"
"1251","Oilseeds ","Bulgaria","Million dollars","2023","60.3"
"1252","Oilseeds ","Bulgaria","Million dollars","2022","89.1"
"1253","Oilseeds ","Bulgaria","Million dollars","2021","61.6"
"1254","Oilseeds ","Bulgaria","Million dollars","2020","68.2"
"1255","Oilseeds ","Bulgaria","Million dollars","2019","32.799999999999997"
"1256","Oilseeds ","Bulgaria","Million dollars","2018","25.6"
"1257","Oilseeds ","Bulgaria","Million dollars","2017","18.3"
"1258","Oilseeds ","Bulgaria","Million dollars","2016","18.399999999999999"
"1259","Oilseeds ","Bulgaria","Million dollars","2015","18.8"
"1260","Oilseeds ","Bulgaria","Million dollars","2014","13.4"
"1261","Oilseeds ","Bulgaria","Million dollars","2013","5.0999999999999996"
"1262","Oilseeds ","Bulgaria","Million dollars","2012","4.2"
"1263","Oilseeds ","Bulgaria","Million dollars","2011","2"
"1264","Oilseeds ","Bulgaria","Million dollars","2010","1"
"1265","Oilseeds ","Bulgaria","Million dollars","2009","1.3"
"1266","Oilseeds ","Bulgaria","Million dollars","2008","0.9"
"1267","Oilseeds ","Bulgaria","Million dollars","2007","0.6"
"1268","Oilseeds ","Bulgaria","Million dollars","2006","0.1"
"1269","Oilseeds ","Bulgaria","Million dollars","2005","1.3"
"1270","Oilseeds ","Bulgaria","Million dollars","2004","0.1"
"1271","Oilseeds ","Bulgaria","Million dollars","2003","0"
"1272","Oilseeds ","Bulgaria","Million dollars","2002","0"
"1273","Oilseeds ","Bulgaria","Million dollars","2001","0"
"1274","Oilseeds ","Bulgaria","Million dollars","2000","0"
"1275","Oilseeds ","Bulgaria","Million dollars","1999","0"
"1276","Oilseeds ","Rest of world","Million dollars","2023","377.8"
"1277","Oilseeds ","Rest of world","Million dollars","2022","583"
"1278","Oilseeds ","Rest of world","Million dollars","2021","299.8"
"1279","Oilseeds ","Rest of world","Million dollars","2020","286"
"1280","Oilseeds ","Rest of world","Million dollars","2019","245.5"
"1281","Oilseeds ","Rest of world","Million dollars","2018","291.2"
"1282","Oilseeds ","Rest of world","Million dollars","2017","309.39999999999998"
"1283","Oilseeds ","Rest of world","Million dollars","2016","352.5"
"1284","Oilseeds ","Rest of world","Million dollars","2015","360.6"
"1285","Oilseeds ","Rest of world","Million dollars","2014","438.9"
"1286","Oilseeds ","Rest of world","Million dollars","2013","442.1"
"1287","Oilseeds ","Rest of world","Million dollars","2012","210.7"
"1288","Oilseeds ","Rest of world","Million dollars","2011","109.7"
"1289","Oilseeds ","Rest of world","Million dollars","2010","105.4"
"1290","Oilseeds ","Rest of world","Million dollars","2009","160.5"
"1291","Oilseeds ","Rest of world","Million dollars","2008","182.6"
"1292","Oilseeds ","Rest of world","Million dollars","2007","104.3"
"1293","Oilseeds ","Rest of world","Million dollars","2006","82"
"1294","Oilseeds ","Rest of world","Million dollars","2005","105.2"
"1295","Oilseeds ","Rest of world","Million dollars","2004","91.5"
"1296","Oilseeds ","Rest of world","Million dollars","2003","61.1"
"1297","Oilseeds ","Rest of world","Million dollars","2002","77.599999999999994"
"1298","Oilseeds ","Rest of world","Million dollars","2001","97.3"
"1299","Oilseeds ","Rest of world","Million dollars","2000","107.6"
"1300","Oilseeds ","Rest of world","Million dollars","1999","107.6"
"1301","Oilseeds ","World","Million dollars","2023","1379.9"
"1302","Oilseeds ","World","Million dollars","2022","1520.9"
"1303","Oilseeds ","World","Million dollars","2021","1148.9000000000001"
"1304","Oilseeds ","World","Million dollars","2020","1002.3"
"1305","Oilseeds ","World","Million dollars","2019","932.6"
"1306","Oilseeds ","World","Million dollars","2018","979.6"
"1307","Oilseeds ","World","Million dollars","2017","1016.1"
"1308","Oilseeds ","World","Million dollars","2016","1003.9"
"1309","Oilseeds ","World","Million dollars","2015","1183.4000000000001"
"1310","Oilseeds ","World","Million dollars","2014","2093.1"
"1311","Oilseeds ","World","Million dollars","2013","1528"
"1312","Oilseeds ","World","Million dollars","2012","917.1"
"1313","Oilseeds ","World","Million dollars","2011","862.1"
"1314","Oilseeds ","World","Million dollars","2010","684.3"
"1315","Oilseeds ","World","Million dollars","2009","703"
"1316","Oilseeds ","World","Million dollars","2008","1016.4"
"1317","Oilseeds ","World","Million dollars","2007","559.20000000000005"
"1318","Oilseeds ","World","Million dollars","2006","395.5"
