"","group","country","units","year","amount"
"854","Dried vegetables ","World","Million dollars","2020","662.8"
"855","Dried vegetables ","World","Million dollars","2019","550.29999999999995"
"856","Dried vegetables ","World","Million dollars","2018","683.9"
"857","Dried vegetables ","World","Million dollars","2017","686.1"
"858","Dried vegetables ","World","Million dollars","2016","660.2"
"859","Dried vegetables ","World","Million dollars","2015","641.29999999999995"
"860","Dried vegetables ","World","Million dollars","2014","659.8"
"861","Dried vegetables ","World","Million dollars","2013","610.6"
"862","Dried vegetables ","World","Million dollars","2012","693.5"
"863","Dried vegetables ","World","Million dollars","2011","570.79999999999995"
"864","Dried vegetables ","World","Million dollars","2010","438.9"
"865","Dried vegetables ","World","Million dollars","2009","398.6"
"866","Dried vegetables ","World","Million dollars","2008","451"
"867","Dried vegetables ","World","Million dollars","2007","379.7"
"868","Dried vegetables ","World","Million dollars","2006","339.2"
"869","Dried vegetables ","World","Million dollars","2005","294.7"
"870","Dried vegetables ","World","Million dollars","2004","261.5"
"871","Dried vegetables ","World","Million dollars","2003","244.3"
"872","Dried vegetables ","World","Million dollars","2002","260.2"
"873","Dried vegetables ","World","Million dollars","2001","213.3"
"874","Dried vegetables ","World","Million dollars","2000","204.7"
"875","Dried vegetables ","World","Million dollars","1999","193"
"876","Dried vegetables ","World (quantity)","1,000 metric tons","2023","780.6"
"877","Dried vegetables ","World (quantity)","1,000 metric tons","2022","800.3"
"878","Dried vegetables ","World (quantity)","1,000 metric tons","2021","723.3"
"879","Dried vegetables ","World (quantity)","1,000 metric tons","2020","550.9"
"880","Dried vegetables ","World (quantity)","1,000 metric tons","2019","578.9"
"881","Dried vegetables ","World (quantity)","1,000 metric tons","2018","731.1"
"882","Dried vegetables ","World (quantity)","1,000 metric tons","2017","638.20000000000005"
"883","Dried vegetables ","World (quantity)","1,000 metric tons","2016","538.9"
"884","Dried vegetables ","World (quantity)","1,000 metric tons","2015","527.29999999999995"
"885","Dried vegetables ","World (quantity)","1,000 metric tons","2014","605.79999999999995"
"886","Dried vegetables ","World (quantity)","1,000 metric tons","2013","446.5"
"887","Dried vegetables ","World (quantity)","1,000 metric tons","2012","410.9"
"888","Dried vegetables ","World (quantity)","1,000 metric tons","2011","405.2"
"889","Dried vegetables ","World (quantity)","1,000 metric tons","2010","330.3"
"890","Dried vegetables ","World (quantity)","1,000 metric tons","2009","346.6"
"891","Dried vegetables ","World (quantity)","1,000 metric tons","2008","375.9"
"892","Dried vegetables ","World (quantity)","1,000 metric tons","2007","365.1"
"893","Dried vegetables ","World (quantity)","1,000 metric tons","2006","352.5"
"894","Dried vegetables ","World (quantity)","1,000 metric tons","2005","321.3"
"895","Dried vegetables ","World (quantity)","1,000 metric tons","2004","323.3"
"896","Dried vegetables ","World (quantity)","1,000 metric tons","2003","316.8"
"897","Dried vegetables ","World (quantity)","1,000 metric tons","2002","312.5"
"898","Dried vegetables ","World (quantity)","1,000 metric tons","2001","263.7"
"899","Dried vegetables ","World (quantity)","1,000 metric tons","2000","256.39999999999998"
"900","Dried vegetables ","World (quantity)","1,000 metric tons","1999","253.9"
"901","Prepared or preserved vegetables ","Canada","Million dollars","2023","2063.4"
"902","Prepared or preserved vegetables ","Canada","Million dollars","2022","1743.8"
"903","Prepared or preserved vegetables ","Canada","Million dollars","2021","1426.8"
"904","Prepared or preserved vegetables ","Canada","Million dollars","2020","1170.2"
"905","Prepared or preserved vegetables ","Canada","Million dollars","2019","1117.5"
"906","Prepared or preserved vegetables ","Canada","Million dollars","2018","1123.5"
"907","Prepared or preserved vegetables ","Canada","Million dollars","2017","1039.7"
"908","Prepared or preserved vegetables ","Canada","Million dollars","2016","946.6"
"909","Prepared or preserved vegetables ","Canada","Million dollars","2015","881.8"
"910","Prepared or preserved vegetables ","Canada","Million dollars","2014","897.1"
"911","Prepared or preserved vegetables ","Canada","Million dollars","2013","913.9"
"912","Prepared or preserved vegetables ","Canada","Million dollars","2012","843.6"
"913","Prepared or preserved vegetables ","Canada","Million dollars","2011","815.8"
"914","Prepared or preserved vegetables ","Canada","Million dollars","2010","768.2"
"915","Prepared or preserved vegetables ","Canada","Million dollars","2009","772.1"
"916","Prepared or preserved vegetables ","Canada","Million dollars","2008","765.1"
"917","Prepared or preserved vegetables ","Canada","Million dollars","2007","711.2"
"918","Prepared or preserved vegetables ","Canada","Million dollars","2006","670.9"
"919","Prepared or preserved vegetables ","Canada","Million dollars","2005","626.29999999999995"
"920","Prepared or preserved vegetables ","Canada","Million dollars","2004","673.8"
"921","Prepared or preserved vegetables ","Canada","Million dollars","2003","598.1"
"922","Prepared or preserved vegetables ","Canada","Million dollars","2002","508.9"
"923","Prepared or preserved vegetables ","Canada","Million dollars","2001","491.2"
"924","Prepared or preserved vegetables ","Canada","Million dollars","2000","448.2"
"925","Prepared or preserved vegetables ","Canada","Million dollars","1999","363.7"
"926","Prepared or preserved vegetables ","Mexico","Million dollars","2023","653.5"
"927","Prepared or preserved vegetables ","Mexico","Million dollars","2022","589.79999999999995"
"928","Prepared or preserved vegetables ","Mexico","Million dollars","2021","529.9"
"929","Prepared or preserved vegetables ","Mexico","Million dollars","2020","441.3"
"930","Prepared or preserved vegetables ","Mexico","Million dollars","2019","409.5"
"931","Prepared or preserved vegetables ","Mexico","Million dollars","2018","395.1"
"932","Prepared or preserved vegetables ","Mexico","Million dollars","2017","359.3"
"933","Prepared or preserved vegetables ","Mexico","Million dollars","2016","370.9"
"934","Prepared or preserved vegetables ","Mexico","Million dollars","2015","344.6"
"935","Prepared or preserved vegetables ","Mexico","Million dollars","2014","325.89999999999998"
"936","Prepared or preserved vegetables ","Mexico","Million dollars","2013","316"
"937","Prepared or preserved vegetables ","Mexico","Million dollars","2012","307.8"
"938","Prepared or preserved vegetables ","Mexico","Million dollars","2011","310.3"
"939","Prepared or preserved vegetables ","Mexico","Million dollars","2010","269.60000000000002"
"940","Prepared or preserved vegetables ","Mexico","Million dollars","2009","253.1"
"941","Prepared or preserved vegetables ","Mexico","Million dollars","2008","223.3"
"942","Prepared or preserved vegetables ","Mexico","Million dollars","2007","232.6"
"943","Prepared or preserved vegetables ","Mexico","Million dollars","2006","238.7"
"944","Prepared or preserved vegetables ","Mexico","Million dollars","2005","247.8"
"945","Prepared or preserved vegetables ","Mexico","Million dollars","2004","207.9"
"946","Prepared or preserved vegetables ","Mexico","Million dollars","2003","165.9"
"947","Prepared or preserved vegetables ","Mexico","Million dollars","2002","133.69999999999999"
"948","Prepared or preserved vegetables ","Mexico","Million dollars","2001","137.5"
"949","Prepared or preserved vegetables ","Mexico","Million dollars","2000","118.8"
"950","Prepared or preserved vegetables ","Mexico","Million dollars","1999","118.9"
"951","Prepared or preserved vegetables ","Spain","Million dollars","2023","276.2"
"952","Prepared or preserved vegetables ","Spain","Million dollars","2022","280.7"
"953","Prepared or preserved vegetables ","Spain","Million dollars","2021","240.8"
"954","Prepared or preserved vegetables ","Spain","Million dollars","2020","231.3"
"955","Prepared or preserved vegetables ","Spain","Million dollars","2019","254.9"
"956","Prepared or preserved vegetables ","Spain","Million dollars","2018","247.1"
"957","Prepared or preserved vegetables ","Spain","Million dollars","2017","287.60000000000002"
"958","Prepared or preserved vegetables ","Spain","Million dollars","2016","299.89999999999998"
"959","Prepared or preserved vegetables ","Spain","Million dollars","2015","297.2"
"960","Prepared or preserved vegetables ","Spain","Million dollars","2014","296.3"
"961","Prepared or preserved vegetables ","Spain","Million dollars","2013","270.2"
"962","Prepared or preserved vegetables ","Spain","Million dollars","2012","268.60000000000002"
"963","Prepared or preserved vegetables ","Spain","Million dollars","2011","275.5"
"964","Prepared or preserved vegetables ","Spain","Million dollars","2010","303.5"
"965","Prepared or preserved vegetables ","Spain","Million dollars","2009","269.7"
"966","Prepared or preserved vegetables ","Spain","Million dollars","2008","291.3"
"967","Prepared or preserved vegetables ","Spain","Million dollars","2007","284.60000000000002"
"968","Prepared or preserved vegetables ","Spain","Million dollars","2006","259.2"
"969","Prepared or preserved vegetables ","Spain","Million dollars","2005","285.60000000000002"
"970","Prepared or preserved vegetables ","Spain","Million dollars","2004","299.8"
"971","Prepared or preserved vegetables ","Spain","Million dollars","2003","275.2"
"972","Prepared or preserved vegetables ","Spain","Million dollars","2002","232.8"
"973","Prepared or preserved vegetables ","Spain","Million dollars","2001","222.2"
"974","Prepared or preserved vegetables ","Spain","Million dollars","2000","218.5"
"975","Prepared or preserved vegetables ","Spain","Million dollars","1999","252"
"976","Prepared or preserved vegetables ","Belgium","Million dollars","2023","255.8"
"977","Prepared or preserved vegetables ","Belgium","Million dollars","2022","161.19999999999999"
"978","Prepared or preserved vegetables ","Belgium","Million dollars","2021","113.6"
"979","Prepared or preserved vegetables ","Belgium","Million dollars","2020","101.2"
"980","Prepared or preserved vegetables ","Belgium","Million dollars","2019","66.2"
"981","Prepared or preserved vegetables ","Belgium","Million dollars","2018","29.9"
"982","Prepared or preserved vegetables ","Belgium","Million dollars","2017","11.4"
"983","Prepared or preserved vegetables ","Belgium","Million dollars","2016","5"
"984","Prepared or preserved vegetables ","Belgium","Million dollars","2015","2.8"
"985","Prepared or preserved vegetables ","Belgium","Million dollars","2014","4.0999999999999996"
"986","Prepared or preserved vegetables ","Belgium","Million dollars","2013","5.7"
"987","Prepared or preserved vegetables ","Belgium","Million dollars","2012","10.1"
"988","Prepared or preserved vegetables ","Belgium","Million dollars","2011","6.4"
"989","Prepared or preserved vegetables ","Belgium","Million dollars","2010","7"
"990","Prepared or preserved vegetables ","Belgium","Million dollars","2009","5.0999999999999996"
"991","Prepared or preserved vegetables ","Belgium","Million dollars","2008","5.6"
"992","Prepared or preserved vegetables ","Belgium","Million dollars","2007","3.7"
"993","Prepared or preserved vegetables ","Belgium","Million dollars","2006","3.5"
"994","Prepared or preserved vegetables ","Belgium","Million dollars","2005","2.4"
"995","Prepared or preserved vegetables ","Belgium","Million dollars","2004","2.5"
"996","Prepared or preserved vegetables ","Belgium","Million dollars","2003","2.2000000000000002"
"997","Prepared or preserved vegetables ","Belgium","Million dollars","2002","2.2999999999999998"
"998","Prepared or preserved vegetables ","Belgium","Million dollars","2001","1.7"
"999","Prepared or preserved vegetables ","Belgium","Million dollars","2000","2.2000000000000002"
"1000","Prepared or preserved vegetables ","Belgium","Million dollars","1999","1.6"
"1001","Prepared or preserved vegetables ","Peru","Million dollars","2023","224.3"
"1002","Prepared or preserved vegetables ","Peru","Million dollars","2022","297.2"
"1003","Prepared or preserved vegetables ","Peru","Million dollars","2021","230.5"
"1004","Prepared or preserved vegetables ","Peru","Million dollars","2020","211.2"
"1005","Prepared or preserved vegetables ","Peru","Million dollars","2019","205.4"
"1006","Prepared or preserved vegetables ","Peru","Million dollars","2018","207.7"
"1007","Prepared or preserved vegetables ","Peru","Million dollars","2017","207.9"
"1008","Prepared or preserved vegetables ","Peru","Million dollars","2016","198.2"
"1009","Prepared or preserved vegetables ","Peru","Million dollars","2015","207.1"
"1010","Prepared or preserved vegetables ","Peru","Million dollars","2014","198.5"
"1011","Prepared or preserved vegetables ","Peru","Million dollars","2013","177.1"
"1012","Prepared or preserved vegetables ","Peru","Million dollars","2012","191.5"
"1013","Prepared or preserved vegetables ","Peru","Million dollars","2011","196.6"
"1014","Prepared or preserved vegetables ","Peru","Million dollars","2010","156.69999999999999"
"1015","Prepared or preserved vegetables ","Peru","Million dollars","2009","145.6"
"1016","Prepared or preserved vegetables ","Peru","Million dollars","2008","153.4"
"1017","Prepared or preserved vegetables ","Peru","Million dollars","2007","105"
"1018","Prepared or preserved vegetables ","Peru","Million dollars","2006","92.7"
"1019","Prepared or preserved vegetables ","Peru","Million dollars","2005","61.3"
"1020","Prepared or preserved vegetables ","Peru","Million dollars","2004","30.4"
"1021","Prepared or preserved vegetables ","Peru","Million dollars","2003","17.2"
"1022","Prepared or preserved vegetables ","Peru","Million dollars","2002","14.4"
"1023","Prepared or preserved vegetables ","Peru","Million dollars","2001","7.9"
"1024","Prepared or preserved vegetables ","Peru","Million dollars","2000","5.0999999999999996"
"1025","Prepared or preserved vegetables ","Peru","Million dollars","1999","17.3"
"1026","Prepared or preserved vegetables ","China","Million dollars","2023","205.7"
"1027","Prepared or preserved vegetables ","China","Million dollars","2022","235"
"1028","Prepared or preserved vegetables ","China","Million dollars","2021","219"
"1029","Prepared or preserved vegetables ","China","Million dollars","2020","233"
"1030","Prepared or preserved vegetables ","China","Million dollars","2019","159.30000000000001"
"1031","Prepared or preserved vegetables ","China","Million dollars","2018","253.9"
"1032","Prepared or preserved vegetables ","China","Million dollars","2017","302"
"1033","Prepared or preserved vegetables ","China","Million dollars","2016","210.7"
"1034","Prepared or preserved vegetables ","China","Million dollars","2015","157"
"1035","Prepared or preserved vegetables ","China","Million dollars","2014","131.6"
"1036","Prepared or preserved vegetables ","China","Million dollars","2013","136.5"
"1037","Prepared or preserved vegetables ","China","Million dollars","2012","192.7"
"1038","Prepared or preserved vegetables ","China","Million dollars","2011","167.2"
"1039","Prepared or preserved vegetables ","China","Million dollars","2010","142.9"
"1040","Prepared or preserved vegetables ","China","Million dollars","2009","122"
"1041","Prepared or preserved vegetables ","China","Million dollars","2008","144.19999999999999"
"1042","Prepared or preserved vegetables ","China","Million dollars","2007","131.1"
"1043","Prepared or preserved vegetables ","China","Million dollars","2006","90.4"
"1044","Prepared or preserved vegetables ","China","Million dollars","2005","87.9"
"1045","Prepared or preserved vegetables ","China","Million dollars","2004","85.7"
"1046","Prepared or preserved vegetables ","China","Million dollars","2003","73.5"
"1047","Prepared or preserved vegetables ","China","Million dollars","2002","53.6"
"1048","Prepared or preserved vegetables ","China","Million dollars","2001","53.5"
"1049","Prepared or preserved vegetables ","China","Million dollars","2000","43.6"
"1050","Prepared or preserved vegetables ","China","Million dollars","1999","47.5"
"1051","Prepared or preserved vegetables ","Rest of world","Million dollars","2023","1563.7"
"1052","Prepared or preserved vegetables ","Rest of world","Million dollars","2022","1605.1"
"1053","Prepared or preserved vegetables ","Rest of world","Million dollars","2021","1462.8"
"1054","Prepared or preserved vegetables ","Rest of world","Million dollars","2020","1239.0999999999999"
"1055","Prepared or preserved vegetables ","Rest of world","Million dollars","2019","1103.4000000000001"
"1056","Prepared or preserved vegetables ","Rest of world","Million dollars","2018","1040.2"
"1057","Prepared or preserved vegetables ","Rest of world","Million dollars","2017","919.2"
"1058","Prepared or preserved vegetables ","Rest of world","Million dollars","2016","808.4"
"1059","Prepared or preserved vegetables ","Rest of world","Million dollars","2015","786.8"
"1060","Prepared or preserved vegetables ","Rest of world","Million dollars","2014","768.7"
"1061","Prepared or preserved vegetables ","Rest of world","Million dollars","2013","738.3"
"1062","Prepared or preserved vegetables ","Rest of world","Million dollars","2012","735.2"
"1063","Prepared or preserved vegetables ","Rest of world","Million dollars","2011","669.8"
"1064","Prepared or preserved vegetables ","Rest of world","Million dollars","2010","624"
"1065","Prepared or preserved vegetables ","Rest of world","Million dollars","2009","603.20000000000005"
"1066","Prepared or preserved vegetables ","Rest of world","Million dollars","2008","602.70000000000005"
"1067","Prepared or preserved vegetables ","Rest of world","Million dollars","2007","572.20000000000005"
"1068","Prepared or preserved vegetables ","Rest of world","Million dollars","2006","484"
"1069","Prepared or preserved vegetables ","Rest of world","Million dollars","2005","434.2"
"1070","Prepared or preserved vegetables ","Rest of world","Million dollars","2004","402.8"
"1071","Prepared or preserved vegetables ","Rest of world","Million dollars","2003","357.5"
"1072","Prepared or preserved vegetables ","Rest of world","Million dollars","2002","323.3"
"1073","Prepared or preserved vegetables ","Rest of world","Million dollars","2001","303.10000000000002"
"1074","Prepared or preserved vegetables ","Rest of world","Million dollars","2000","309.3"
"1075","Prepared or preserved vegetables ","Rest of world","Million dollars","1999","334.2"
"1076","Prepared or preserved vegetables ","World","Million dollars","2023","5242.6000000000004"
"1077","Prepared or preserved vegetables ","World","Million dollars","2022","4912.8"
"1078","Prepared or preserved vegetables ","World","Million dollars","2021","4223.3999999999996"
"1079","Prepared or preserved vegetables ","World","Million dollars","2020","3627.3"
"1080","Prepared or preserved vegetables ","World","Million dollars","2019","3316.2"
"1081","Prepared or preserved vegetables ","World","Million dollars","2018","3297.4"
"1082","Prepared or preserved vegetables ","World","Million dollars","2017","3127.1"
"1083","Prepared or preserved vegetables ","World","Million dollars","2016","2839.7"
"1084","Prepared or preserved vegetables ","World","Million dollars","2015","2677.3"
"1085","Prepared or preserved vegetables ","World","Million dollars","2014","2622.2"
"1086","Prepared or preserved vegetables ","World","Million dollars","2013","2557.6999999999998"
"1087","Prepared or preserved vegetables ","World","Million dollars","2012","2549.5"
"1088","Prepared or preserved vegetables ","World","Million dollars","2011","2441.6"
"1089","Prepared or preserved vegetables ","World","Million dollars","2010","2271.9"
"1090","Prepared or preserved vegetables ","World","Million dollars","2009","2170.8000000000002"
"1091","Prepared or preserved vegetables ","World","Million dollars","2008","2185.6"
"1092","Prepared or preserved vegetables ","World","Million dollars","2007","2040.4"
"1093","Prepared or preserved vegetables ","World","Million dollars","2006","1839.4"
"1094","Prepared or preserved vegetables ","World","Million dollars","2005","1745.5"
"1095","Prepared or preserved vegetables ","World","Million dollars","2004","1702.9"
"1096","Prepared or preserved vegetables ","World","Million dollars","2003","1489.6"
"1097","Prepared or preserved vegetables ","World","Million dollars","2002","1269"
"1098","Prepared or preserved vegetables ","World","Million dollars","2001","1217.0999999999999"
"1099","Prepared or preserved vegetables ","World","Million dollars","2000","1145.7"
"1100","Prepared or preserved vegetables ","World","Million dollars","1999","1135.2"
"1101","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2023","2927"
"1102","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2022","3012.9"
"1103","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2021","2800.5"
"1104","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2020","2505.9"
"1105","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2019","2272.6"
"1106","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2018","2320"
"1107","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2017","2170.1999999999998"
"1108","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2016","2009.6"
"1109","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2015","1920.1"
"1110","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2014","1784.5"
"1111","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2013","1787.9"
"1112","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2012","1791.5"
"1113","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2011","1708"
"1114","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2010","1669.3"
"1115","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2009","1659.9"
"1116","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2008","1661.3"
"1117","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2007","1677.4"
"1118","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2006","1672.7"
"1119","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2005","1635.2"
"1120","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2004","1703"
"1121","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2003","1570.4"
"1122","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2002","1426.3"
"1123","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2001","1351.3"
"1124","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","2000","1219.7"
"1125","Prepared or preserved vegetables ","World (quantity)","1,000 metric tons","1999","1164.0999999999999"
